,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
636,FSI_637,0,0,5,4,5,100,3,1,2,08/04/2020 ,3,1,18/09/2019 ,full time,co gia dinh,1,150,40,dang bi benh,co,khong,xe may
637,FSI_638,1,3,5,5,5,100,2,5,1,23/11/2019 ,4,3,27/01/2020 ,full time,co gia dinh,0,175,40,khong bi benh,co,co,xe may
638,FSI_639,2,3,0,4,4,90,3,1,2,07/01/2020 ,4,3,18/06/2020 ,nghi phep,chua co gia dinh,1,150,70,dang bi benh,khong,co,oto
639,FSI_640,3,3,2,0,0,100,2,0,1,23/05/2020 ,1,0,19/12/2019 ,nghi phep,co gia dinh,2,150,70,dang bi benh,khong,co,oto
640,FSI_641,2,5,2,0,4,100,0,5,1,25/07/2020 ,2,3,23/02/2020 ,part time,co gia dinh,0,160,40,dang bi benh,khong,khong,xe may
641,FSI_642,0,3,4,1,2,90,2,3,1,30/09/2019 ,4,0,28/03/2020 ,full time,co gia dinh,2,150,70,dang bi benh,co,co,xe may
642,FSI_643,0,1,5,3,0,90,0,0,1,28/12/2019 ,0,4,09/05/2020 ,full time,co gia dinh,1,180,50,dang bi benh,co,khong,oto
643,FSI_644,2,2,5,2,2,90,4,2,1,03/04/2020 ,5,2,21/06/2020 ,part time,co gia dinh,1,150,40,dang bi benh,co,khong,xe may
644,FSI_645,4,3,0,3,1,70,4,0,2,04/06/2020 ,3,3,27/09/2019 ,full time,chua co gia dinh,0,175,40,khong bi benh,co,khong,xe may
645,FSI_646,0,2,0,0,0,70,0,0,2,15/04/2020 ,3,0,27/03/2020 ,part time,chua co gia dinh,0,180,40,dang bi benh,co,khong,bus
646,FSI_647,0,2,5,3,4,100,0,1,3,10/12/2019 ,0,0,17/08/2020 ,nghi phep,co gia dinh,2,180,40,khong bi benh,khong,co,xe may
647,FSI_648,0,3,1,2,0,100,1,0,2,07/07/2020 ,1,5,04/11/2019 ,part time,chua co gia dinh,0,150,70,khong bi benh,co,co,xe may
648,FSI_649,2,1,0,0,0,90,5,0,1,28/10/2019 ,4,0,04/10/2019 ,nghi phep,co gia dinh,3,170,60,khong bi benh,co,co,xe may
649,FSI_650,3,1,1,2,0,70,3,2,1,05/05/2020 ,0,3,26/07/2020 ,nghi phep,chua co gia dinh,0,160,40,dang bi benh,co,co,xe may
650,FSI_651,0,2,0,0,3,80,0,0,2,13/11/2019 ,4,2,11/02/2020 ,part time,chua co gia dinh,1,150,70,dang bi benh,khong,co,bus
651,FSI_652,2,0,0,0,3,100,2,0,2,01/10/2019 ,0,4,06/02/2020 ,full time,chua co gia dinh,1,165,60,dang bi benh,khong,co,xe may
652,FSI_653,5,0,4,5,2,80,0,0,1,11/12/2019 ,1,0,19/03/2020 ,full time,chua co gia dinh,1,160,50,dang bi benh,khong,khong,xe may
653,FSI_654,3,2,1,2,4,70,0,1,3,18/05/2020 ,0,4,31/08/2020 ,part time,co gia dinh,1,170,50,dang bi benh,co,khong,xe may
654,FSI_655,2,0,1,1,5,90,2,4,1,04/02/2020 ,0,1,17/05/2020 ,nghi phep,chua co gia dinh,1,175,60,dang bi benh,khong,co,xe may
655,FSI_656,3,4,2,2,1,90,2,1,1,08/08/2020 ,0,3,30/07/2020 ,nghi phep,co gia dinh,0,150,50,dang bi benh,co,co,xe may
656,FSI_657,3,0,1,0,0,70,0,1,2,10/08/2020 ,2,0,18/05/2020 ,full time,chua co gia dinh,1,175,40,dang bi benh,khong,khong,xe may
657,FSI_658,5,3,0,5,3,100,1,1,1,04/09/2020 ,1,4,25/06/2020 ,part time,chua co gia dinh,0,160,70,khong bi benh,co,khong,xe may
658,FSI_659,2,0,2,0,0,90,2,0,1,23/03/2020 ,0,3,01/01/2020 ,part time,chua co gia dinh,2,175,70,dang bi benh,co,khong,oto
659,FSI_660,4,3,1,1,0,80,0,0,1,13/08/2020 ,0,5,19/01/2020 ,part time,chua co gia dinh,2,180,60,dang bi benh,co,co,xe may
660,FSI_661,1,0,3,2,5,100,2,3,1,09/09/2019 ,1,1,27/04/2020 ,part time,chua co gia dinh,1,160,60,dang bi benh,co,khong,xe may
661,FSI_662,5,0,4,0,1,70,2,1,1,08/12/2019 ,1,1,24/03/2020 ,nghi phep,co gia dinh,0,170,60,khong bi benh,co,khong,oto
662,FSI_663,0,0,3,1,1,80,0,3,1,29/05/2020 ,2,2,04/03/2020 ,part time,co gia dinh,2,165,60,dang bi benh,khong,khong,xe may
663,FSI_664,2,3,0,0,3,70,0,0,1,19/11/2019 ,1,2,18/10/2019 ,full time,co gia dinh,1,160,60,khong bi benh,co,khong,bus
664,FSI_665,5,2,2,4,4,80,0,5,1,08/12/2019 ,3,0,15/12/2019 ,nghi phep,chua co gia dinh,1,175,70,dang bi benh,co,khong,xe may
665,FSI_666,2,3,1,0,1,100,0,4,1,27/03/2020 ,5,4,20/12/2019 ,nghi phep,chua co gia dinh,1,175,60,dang bi benh,co,khong,oto
666,FSI_667,2,4,2,2,2,100,5,0,2,11/12/2019 ,3,2,13/08/2020 ,full time,co gia dinh,2,165,40,dang bi benh,co,co,xe may
667,FSI_668,0,5,0,3,0,100,1,0,1,03/08/2020 ,3,1,22/05/2020 ,nghi phep,co gia dinh,0,165,50,khong bi benh,co,khong,xe may
668,FSI_669,0,1,3,2,4,70,3,0,2,15/02/2020 ,1,2,12/07/2020 ,full time,chua co gia dinh,2,150,40,dang bi benh,khong,khong,xe may
669,FSI_670,0,5,0,5,4,80,0,0,2,03/10/2019 ,1,0,09/10/2019 ,nghi phep,chua co gia dinh,3,180,70,dang bi benh,khong,khong,xe may
670,FSI_671,0,0,0,0,0,70,0,2,2,16/10/2019 ,1,0,10/03/2020 ,nghi phep,chua co gia dinh,2,175,70,khong bi benh,co,khong,oto
671,FSI_672,3,5,3,1,1,70,1,0,1,17/10/2019 ,2,5,09/11/2019 ,nghi phep,co gia dinh,3,180,70,khong bi benh,co,khong,oto
672,FSI_673,1,2,2,0,2,90,2,0,2,16/09/2019 ,1,0,19/09/2019 ,full time,chua co gia dinh,2,175,70,dang bi benh,co,co,oto
673,FSI_674,0,5,3,2,0,70,2,5,1,19/11/2019 ,1,0,27/01/2020 ,full time,chua co gia dinh,2,160,40,dang bi benh,co,khong,xe may
674,FSI_675,3,0,3,0,0,100,0,1,1,25/02/2020 ,1,1,11/06/2020 ,part time,chua co gia dinh,1,175,70,khong bi benh,co,co,xe may
675,FSI_676,5,0,1,4,0,90,0,1,1,15/02/2020 ,4,5,05/10/2019 ,full time,chua co gia dinh,1,180,60,khong bi benh,khong,khong,xe may
676,FSI_677,5,5,0,5,0,70,2,4,3,25/11/2019 ,0,1,14/02/2020 ,part time,co gia dinh,1,160,60,dang bi benh,co,co,xe may
677,FSI_678,3,1,5,2,0,90,1,4,2,14/05/2020 ,0,1,21/05/2020 ,part time,chua co gia dinh,1,150,60,dang bi benh,khong,co,oto
678,FSI_679,1,5,0,3,2,70,4,1,1,19/07/2020 ,1,1,05/06/2020 ,full time,chua co gia dinh,0,175,60,khong bi benh,khong,khong,xe may
679,FSI_680,0,2,5,5,5,70,1,0,3,24/03/2020 ,5,0,16/03/2020 ,full time,chua co gia dinh,3,175,60,khong bi benh,co,co,oto
680,FSI_681,4,1,2,0,1,90,4,0,3,24/06/2020 ,0,4,01/12/2019 ,nghi phep,chua co gia dinh,1,175,50,dang bi benh,co,co,xe may
681,FSI_682,0,0,2,4,2,100,2,3,1,15/07/2020 ,0,0,16/07/2020 ,part time,co gia dinh,1,150,50,dang bi benh,co,co,xe may
682,FSI_683,2,3,0,5,0,80,0,0,1,09/06/2020 ,1,0,27/08/2020 ,full time,co gia dinh,1,170,70,dang bi benh,khong,co,xe may
683,FSI_684,0,3,3,1,3,80,1,5,3,30/09/2019 ,2,2,16/03/2020 ,full time,chua co gia dinh,2,170,70,khong bi benh,co,khong,bus
684,FSI_685,3,3,5,0,1,90,1,1,1,26/09/2019 ,2,0,26/08/2020 ,part time,co gia dinh,0,180,50,khong bi benh,khong,co,bus
685,FSI_686,0,0,5,2,5,80,5,0,1,19/10/2019 ,5,3,25/04/2020 ,part time,chua co gia dinh,0,180,40,khong bi benh,khong,khong,xe may
686,FSI_687,2,5,0,1,0,100,4,2,3,20/05/2020 ,5,1,12/11/2019 ,full time,chua co gia dinh,3,170,50,dang bi benh,khong,co,bus
687,FSI_688,0,1,2,0,0,100,5,0,1,13/07/2020 ,1,4,08/12/2019 ,full time,chua co gia dinh,1,175,60,khong bi benh,khong,khong,oto
688,FSI_689,1,3,0,5,2,80,5,0,1,17/05/2020 ,2,1,31/01/2020 ,full time,chua co gia dinh,0,150,70,khong bi benh,khong,khong,bus
689,FSI_690,1,2,0,0,4,100,2,1,1,28/08/2020 ,2,4,14/09/2019 ,part time,co gia dinh,1,165,40,dang bi benh,khong,co,xe may
690,FSI_691,2,0,4,2,1,90,0,3,1,25/07/2020 ,3,5,13/06/2020 ,part time,co gia dinh,2,150,60,khong bi benh,khong,khong,oto
691,FSI_692,4,5,0,5,2,80,2,0,1,13/11/2019 ,2,1,01/07/2020 ,part time,chua co gia dinh,1,180,70,khong bi benh,khong,khong,xe may
692,FSI_693,5,0,0,3,1,100,4,1,3,13/12/2019 ,0,5,10/01/2020 ,nghi phep,chua co gia dinh,2,175,70,dang bi benh,khong,co,xe may
693,FSI_694,0,0,2,2,2,90,0,0,1,22/02/2020 ,3,0,26/06/2020 ,part time,co gia dinh,0,150,60,dang bi benh,khong,co,oto
694,FSI_695,1,0,1,0,0,90,1,0,2,30/11/2019 ,0,4,03/05/2020 ,nghi phep,co gia dinh,2,180,50,dang bi benh,co,co,bus
695,FSI_696,5,1,1,4,5,100,1,0,2,25/05/2020 ,2,3,13/10/2019 ,full time,chua co gia dinh,0,180,70,khong bi benh,khong,co,xe may
696,FSI_697,1,1,1,0,0,70,0,4,1,07/11/2019 ,0,0,18/02/2020 ,nghi phep,co gia dinh,2,175,70,khong bi benh,co,co,xe may
697,FSI_698,0,3,5,2,3,90,3,3,1,30/09/2019 ,1,1,04/03/2020 ,full time,chua co gia dinh,1,175,40,dang bi benh,khong,co,xe may
698,FSI_699,1,4,0,4,0,100,2,1,2,16/12/2019 ,0,5,31/03/2020 ,nghi phep,chua co gia dinh,2,165,60,dang bi benh,khong,khong,xe may
699,FSI_700,4,3,0,1,0,70,0,3,1,04/05/2020 ,0,4,01/05/2020 ,part time,co gia dinh,2,150,40,dang bi benh,khong,co,xe may
700,FSI_701,5,0,3,1,0,100,0,5,2,09/03/2020 ,0,0,20/10/2019 ,full time,chua co gia dinh,2,165,70,khong bi benh,khong,khong,xe may
701,FSI_702,2,3,3,2,0,90,2,0,1,21/02/2020 ,3,4,24/04/2020 ,nghi phep,co gia dinh,1,180,60,khong bi benh,khong,khong,xe may
702,FSI_703,0,2,1,4,4,80,2,3,2,26/02/2020 ,1,3,27/08/2020 ,full time,co gia dinh,1,170,70,khong bi benh,khong,co,oto
703,FSI_704,0,1,0,3,2,80,0,3,1,05/07/2020 ,0,4,29/12/2019 ,nghi phep,chua co gia dinh,2,165,70,dang bi benh,co,co,xe may
704,FSI_705,1,4,3,3,4,100,5,5,2,31/05/2020 ,0,2,10/05/2020 ,nghi phep,co gia dinh,0,165,40,dang bi benh,co,khong,xe may
705,FSI_706,5,1,2,0,5,100,1,1,2,22/11/2019 ,1,2,09/06/2020 ,part time,co gia dinh,2,175,60,khong bi benh,co,co,xe may
706,FSI_707,2,4,2,5,5,100,2,3,3,19/06/2020 ,1,5,23/05/2020 ,nghi phep,chua co gia dinh,1,175,50,khong bi benh,co,co,xe may
707,FSI_708,4,0,1,3,0,70,0,4,1,01/06/2020 ,0,0,20/04/2020 ,part time,co gia dinh,1,180,40,khong bi benh,co,khong,xe may
708,FSI_709,3,2,0,1,2,100,1,4,3,04/05/2020 ,0,5,13/05/2020 ,part time,chua co gia dinh,1,150,40,dang bi benh,khong,khong,bus
709,FSI_710,5,0,2,5,0,80,0,0,1,24/11/2019 ,5,1,22/01/2020 ,part time,chua co gia dinh,1,175,70,dang bi benh,co,co,xe may
710,FSI_711,1,4,1,2,0,100,5,2,2,20/09/2019 ,4,5,22/01/2020 ,nghi phep,chua co gia dinh,1,165,50,khong bi benh,co,co,xe may
711,FSI_712,3,3,3,0,0,100,3,0,1,29/10/2019 ,4,2,15/08/2020 ,part time,chua co gia dinh,1,180,40,khong bi benh,khong,co,xe may
712,FSI_713,0,0,5,1,5,100,4,0,1,11/01/2020 ,5,3,04/05/2020 ,nghi phep,chua co gia dinh,2,180,40,dang bi benh,co,khong,xe may
713,FSI_714,0,0,2,3,0,80,2,4,1,19/03/2020 ,2,0,20/01/2020 ,full time,co gia dinh,0,150,60,dang bi benh,khong,khong,xe may
714,FSI_715,1,4,1,3,2,90,1,5,2,05/09/2020 ,2,0,29/01/2020 ,full time,chua co gia dinh,1,180,70,dang bi benh,khong,khong,xe may
715,FSI_716,0,0,0,4,1,100,5,1,1,19/03/2020 ,0,1,13/05/2020 ,part time,chua co gia dinh,3,150,40,khong bi benh,khong,co,xe may
716,FSI_717,0,0,3,2,5,90,5,0,1,27/06/2020 ,0,2,21/06/2020 ,full time,chua co gia dinh,0,165,40,khong bi benh,khong,co,oto
717,FSI_718,4,0,0,3,3,70,2,0,2,08/02/2020 ,3,0,27/06/2020 ,nghi phep,chua co gia dinh,0,175,40,khong bi benh,co,khong,bus
718,FSI_719,2,1,2,3,2,80,1,2,1,14/07/2020 ,2,2,01/11/2019 ,part time,co gia dinh,2,175,50,dang bi benh,co,khong,oto
719,FSI_720,0,5,0,2,0,90,0,2,2,18/12/2019 ,0,3,16/09/2019 ,part time,chua co gia dinh,2,165,70,khong bi benh,co,khong,bus
720,FSI_721,1,4,1,0,1,100,4,4,1,25/05/2020 ,0,0,24/03/2020 ,full time,co gia dinh,1,180,50,khong bi benh,co,co,xe may
721,FSI_722,1,3,3,3,0,90,1,0,2,07/04/2020 ,2,4,03/07/2020 ,full time,co gia dinh,1,180,70,dang bi benh,co,khong,oto
722,FSI_723,2,0,2,3,2,90,4,1,2,22/10/2019 ,3,0,04/01/2020 ,part time,co gia dinh,1,170,60,dang bi benh,khong,khong,xe may
723,FSI_724,0,5,2,0,2,80,5,5,3,20/02/2020 ,3,0,23/01/2020 ,full time,co gia dinh,0,170,50,dang bi benh,khong,co,xe may
724,FSI_725,1,0,1,0,4,100,0,0,2,28/07/2020 ,3,2,19/02/2020 ,full time,chua co gia dinh,2,160,60,dang bi benh,khong,khong,xe may
725,FSI_726,0,0,1,0,2,70,1,3,1,21/11/2019 ,0,2,05/08/2020 ,full time,co gia dinh,2,180,50,dang bi benh,khong,co,bus
726,FSI_727,2,4,2,1,0,100,2,1,1,04/11/2019 ,0,0,09/09/2019 ,full time,co gia dinh,0,170,70,dang bi benh,co,co,bus
727,FSI_728,0,0,3,3,0,80,0,3,1,22/11/2019 ,1,1,31/01/2020 ,nghi phep,co gia dinh,3,170,40,khong bi benh,khong,khong,xe may
728,FSI_729,1,1,2,0,1,100,0,0,3,06/02/2020 ,0,1,03/03/2020 ,full time,co gia dinh,2,165,50,khong bi benh,co,khong,oto
729,FSI_730,4,0,1,5,3,70,0,0,1,02/10/2019 ,2,0,15/04/2020 ,part time,co gia dinh,0,165,70,dang bi benh,khong,khong,oto
730,FSI_731,4,1,4,4,5,70,1,3,3,10/05/2020 ,0,2,04/07/2020 ,part time,chua co gia dinh,0,150,70,dang bi benh,khong,khong,xe may
731,FSI_732,0,4,4,2,3,100,0,0,1,05/08/2020 ,1,4,07/05/2020 ,full time,co gia dinh,0,150,70,dang bi benh,co,khong,xe may
732,FSI_733,5,0,4,5,3,80,5,3,1,29/05/2020 ,0,5,26/05/2020 ,nghi phep,chua co gia dinh,1,160,50,khong bi benh,khong,co,bus
733,FSI_734,2,3,5,0,0,90,0,0,3,17/07/2020 ,0,4,12/11/2019 ,full time,co gia dinh,2,180,70,dang bi benh,khong,co,bus
734,FSI_735,0,1,0,3,3,80,0,5,1,27/07/2020 ,5,0,30/10/2019 ,nghi phep,chua co gia dinh,2,150,50,dang bi benh,co,khong,xe may
735,FSI_736,0,2,1,2,2,80,0,4,3,27/03/2020 ,0,0,31/05/2020 ,nghi phep,co gia dinh,1,175,70,dang bi benh,khong,co,oto
736,FSI_737,2,1,0,0,0,100,4,2,1,29/05/2020 ,4,5,10/02/2020 ,nghi phep,chua co gia dinh,1,165,70,khong bi benh,co,co,xe may
737,FSI_738,3,0,5,1,5,100,2,0,2,15/07/2020 ,2,3,27/09/2019 ,full time,chua co gia dinh,0,150,40,khong bi benh,co,khong,xe may
738,FSI_739,0,5,0,3,2,70,0,3,1,12/12/2019 ,0,1,19/06/2020 ,nghi phep,chua co gia dinh,2,180,50,dang bi benh,khong,co,xe may
739,FSI_740,4,5,4,1,2,80,4,0,2,14/11/2019 ,3,1,14/01/2020 ,nghi phep,chua co gia dinh,2,160,50,khong bi benh,co,co,xe may
740,FSI_741,4,4,1,1,0,70,0,0,1,04/05/2020 ,0,0,14/07/2020 ,full time,co gia dinh,1,165,50,dang bi benh,khong,co,bus
741,FSI_742,5,0,4,4,2,70,2,4,1,20/07/2020 ,5,2,06/09/2020 ,full time,chua co gia dinh,2,160,50,dang bi benh,khong,co,xe may
742,FSI_743,1,1,3,2,2,80,0,3,3,06/11/2019 ,0,5,03/02/2020 ,part time,chua co gia dinh,3,165,60,khong bi benh,khong,khong,bus
743,FSI_744,2,1,5,0,1,70,2,1,1,15/10/2019 ,4,2,19/05/2020 ,full time,chua co gia dinh,2,150,40,khong bi benh,khong,co,xe may
744,FSI_745,2,3,3,4,3,80,1,2,1,04/08/2020 ,0,4,17/06/2020 ,part time,chua co gia dinh,1,160,60,khong bi benh,khong,co,bus
745,FSI_746,1,2,2,0,0,90,0,3,1,20/09/2019 ,1,0,11/07/2020 ,nghi phep,co gia dinh,0,180,60,dang bi benh,khong,khong,xe may
746,FSI_747,0,3,3,3,1,100,0,0,1,09/10/2019 ,0,0,02/07/2020 ,nghi phep,co gia dinh,2,150,70,khong bi benh,khong,co,xe may
747,FSI_748,3,1,1,2,1,70,1,1,2,13/05/2020 ,3,0,29/04/2020 ,nghi phep,chua co gia dinh,2,150,40,khong bi benh,co,co,xe may
748,FSI_749,5,5,4,1,1,100,4,2,1,13/07/2020 ,3,5,06/06/2020 ,full time,co gia dinh,1,165,50,khong bi benh,khong,co,oto
749,FSI_750,0,2,0,3,3,80,5,0,3,24/08/2020 ,1,4,03/08/2020 ,full time,co gia dinh,2,150,50,dang bi benh,khong,co,bus
750,FSI_751,4,1,0,1,4,90,5,3,1,22/09/2019 ,1,3,15/02/2020 ,full time,co gia dinh,1,170,60,khong bi benh,co,co,xe may
751,FSI_752,0,0,0,2,2,100,0,0,1,24/08/2020 ,5,1,21/09/2019 ,nghi phep,chua co gia dinh,2,150,50,khong bi benh,khong,co,xe may
752,FSI_753,0,1,0,3,5,100,0,2,3,25/06/2020 ,1,2,30/08/2020 ,full time,chua co gia dinh,2,160,40,dang bi benh,co,co,bus
753,FSI_754,2,1,0,0,0,100,1,5,1,23/04/2020 ,4,2,02/06/2020 ,full time,chua co gia dinh,2,150,40,khong bi benh,khong,co,oto
754,FSI_755,1,0,0,2,3,100,0,0,2,30/06/2020 ,0,2,15/06/2020 ,nghi phep,co gia dinh,1,180,40,khong bi benh,khong,co,xe may
755,FSI_756,1,3,1,0,0,80,3,1,2,22/04/2020 ,5,4,04/10/2019 ,part time,co gia dinh,1,170,40,khong bi benh,khong,co,xe may
756,FSI_757,0,2,2,4,4,70,5,2,1,31/10/2019 ,0,1,16/06/2020 ,full time,chua co gia dinh,1,175,60,dang bi benh,co,khong,oto
757,FSI_758,0,3,0,0,4,100,5,0,2,25/04/2020 ,1,0,18/06/2020 ,part time,co gia dinh,1,170,50,khong bi benh,khong,co,xe may
758,FSI_759,4,4,1,2,1,90,4,1,1,24/11/2019 ,0,1,05/05/2020 ,full time,co gia dinh,0,180,50,khong bi benh,khong,khong,bus
759,FSI_760,2,5,1,0,0,70,4,3,1,03/08/2020 ,5,0,20/04/2020 ,full time,co gia dinh,2,150,60,dang bi benh,co,co,bus
760,FSI_761,0,4,2,4,0,70,2,4,3,29/12/2019 ,5,5,14/10/2019 ,part time,chua co gia dinh,2,180,70,dang bi benh,khong,co,xe may
761,FSI_762,0,2,5,2,1,100,2,0,1,09/11/2019 ,3,0,28/06/2020 ,part time,co gia dinh,0,170,50,khong bi benh,co,khong,bus
762,FSI_763,2,4,3,1,1,90,0,4,2,16/08/2020 ,4,4,27/01/2020 ,full time,co gia dinh,1,175,70,khong bi benh,co,co,xe may
763,FSI_764,5,3,1,2,5,70,5,0,1,27/09/2019 ,0,5,22/07/2020 ,nghi phep,co gia dinh,1,150,60,khong bi benh,khong,khong,xe may
764,FSI_765,0,0,1,0,5,100,0,1,1,08/04/2020 ,1,1,07/09/2020 ,part time,chua co gia dinh,0,180,50,dang bi benh,co,co,xe may
765,FSI_766,2,0,1,4,3,100,2,3,1,08/02/2020 ,5,1,14/01/2020 ,part time,co gia dinh,0,165,40,dang bi benh,khong,khong,xe may
766,FSI_767,3,0,2,0,1,100,0,0,3,03/04/2020 ,0,0,16/07/2020 ,nghi phep,co gia dinh,1,150,40,khong bi benh,khong,co,xe may
767,FSI_768,0,0,1,3,1,90,5,2,1,07/03/2020 ,0,0,22/01/2020 ,nghi phep,chua co gia dinh,2,180,50,dang bi benh,co,khong,bus
768,FSI_769,4,4,0,4,0,100,5,3,1,06/05/2020 ,5,3,09/12/2019 ,nghi phep,chua co gia dinh,1,175,40,khong bi benh,co,co,oto
769,FSI_770,0,3,0,4,4,80,3,0,1,24/07/2020 ,2,3,22/11/2019 ,full time,co gia dinh,0,180,40,khong bi benh,co,khong,oto
770,FSI_771,3,0,0,5,4,90,1,5,2,03/09/2020 ,2,1,25/02/2020 ,full time,chua co gia dinh,2,180,60,dang bi benh,khong,khong,oto
771,FSI_772,1,3,2,5,5,90,0,0,1,15/04/2020 ,0,3,01/05/2020 ,full time,chua co gia dinh,3,170,60,dang bi benh,khong,co,xe may
772,FSI_773,2,5,1,3,0,70,2,5,1,19/02/2020 ,2,0,24/05/2020 ,nghi phep,co gia dinh,1,150,70,khong bi benh,khong,co,bus
773,FSI_774,0,2,1,2,2,90,2,5,1,03/01/2020 ,1,5,01/03/2020 ,full time,chua co gia dinh,2,180,40,dang bi benh,co,co,bus
774,FSI_775,2,3,1,1,0,80,2,3,2,28/12/2019 ,2,2,29/08/2020 ,full time,co gia dinh,1,175,60,khong bi benh,co,co,bus
775,FSI_776,5,0,5,5,3,100,0,4,1,09/05/2020 ,2,0,26/09/2019 ,full time,chua co gia dinh,2,150,50,dang bi benh,khong,khong,xe may
776,FSI_777,1,0,3,2,0,80,2,4,1,01/01/2020 ,0,0,03/09/2020 ,nghi phep,chua co gia dinh,2,180,50,dang bi benh,khong,khong,xe may
777,FSI_778,0,1,1,4,5,90,0,3,3,19/04/2020 ,1,3,05/06/2020 ,part time,co gia dinh,0,160,70,dang bi benh,co,khong,xe may
778,FSI_779,3,1,5,3,2,90,4,1,1,01/06/2020 ,0,0,08/02/2020 ,part time,co gia dinh,1,150,70,khong bi benh,co,khong,oto
779,FSI_780,0,0,3,0,0,100,1,5,1,07/11/2019 ,0,5,30/11/2019 ,full time,co gia dinh,2,170,50,dang bi benh,khong,co,xe may
780,FSI_781,2,0,3,1,1,90,0,1,2,25/06/2020 ,2,1,24/08/2020 ,full time,chua co gia dinh,1,165,60,dang bi benh,co,khong,bus
781,FSI_782,0,4,0,5,4,100,3,2,1,05/12/2019 ,3,2,06/01/2020 ,part time,co gia dinh,2,165,40,dang bi benh,khong,khong,oto
782,FSI_783,4,2,3,5,5,80,4,0,2,30/01/2020 ,1,3,14/08/2020 ,part time,chua co gia dinh,0,180,70,khong bi benh,khong,co,bus
783,FSI_784,0,3,0,5,0,100,0,0,1,29/11/2019 ,0,1,01/02/2020 ,part time,co gia dinh,1,165,70,dang bi benh,co,co,bus
784,FSI_785,2,3,4,0,5,70,2,0,1,11/08/2020 ,1,5,11/06/2020 ,part time,chua co gia dinh,2,170,50,khong bi benh,co,co,xe may
785,FSI_786,3,5,4,1,1,100,1,4,1,16/04/2020 ,3,0,14/07/2020 ,nghi phep,co gia dinh,2,170,70,dang bi benh,co,khong,xe may
786,FSI_787,1,4,0,2,4,90,0,3,1,05/05/2020 ,3,2,04/06/2020 ,nghi phep,co gia dinh,1,180,70,khong bi benh,co,co,bus
787,FSI_788,0,1,4,0,2,70,3,0,3,30/01/2020 ,3,1,15/10/2019 ,full time,co gia dinh,2,180,50,khong bi benh,co,khong,oto
788,FSI_789,5,0,0,0,3,70,0,4,3,16/02/2020 ,2,4,17/04/2020 ,part time,chua co gia dinh,1,175,40,khong bi benh,co,khong,oto
789,FSI_790,3,3,5,4,0,90,1,5,2,04/11/2019 ,3,3,16/05/2020 ,full time,co gia dinh,0,160,70,dang bi benh,co,co,xe may
790,FSI_791,0,0,1,3,1,70,1,4,3,19/04/2020 ,4,2,08/10/2019 ,part time,co gia dinh,2,165,50,khong bi benh,khong,khong,xe may
791,FSI_792,4,1,2,3,5,90,0,0,1,03/03/2020 ,2,5,30/09/2019 ,nghi phep,chua co gia dinh,0,180,50,khong bi benh,co,khong,bus
792,FSI_793,3,0,0,5,0,100,4,2,1,28/03/2020 ,3,4,12/08/2020 ,nghi phep,chua co gia dinh,2,180,50,khong bi benh,co,co,xe may
793,FSI_794,3,5,1,0,1,80,0,5,1,27/01/2020 ,0,0,13/06/2020 ,nghi phep,co gia dinh,1,165,60,khong bi benh,khong,khong,xe may
794,FSI_795,3,0,0,1,2,70,2,5,1,04/01/2020 ,1,4,17/04/2020 ,full time,chua co gia dinh,2,160,40,khong bi benh,co,co,xe may
795,FSI_796,1,4,5,0,0,90,5,5,2,27/02/2020 ,3,4,20/06/2020 ,full time,co gia dinh,2,170,70,dang bi benh,khong,khong,xe may
796,FSI_797,2,4,2,3,0,80,4,5,2,05/01/2020 ,1,0,30/12/2019 ,full time,chua co gia dinh,0,180,60,khong bi benh,khong,khong,bus
797,FSI_798,2,2,1,0,0,100,0,2,2,19/11/2019 ,5,3,28/06/2020 ,part time,chua co gia dinh,3,170,70,khong bi benh,khong,khong,xe may
798,FSI_799,0,0,1,4,4,100,3,0,1,16/01/2020 ,5,0,05/05/2020 ,nghi phep,co gia dinh,0,170,50,khong bi benh,co,co,xe may
799,FSI_800,5,5,3,0,0,100,0,4,3,11/06/2020 ,3,3,27/10/2019 ,nghi phep,chua co gia dinh,1,150,50,dang bi benh,khong,co,bus
800,FSI_801,5,0,0,2,4,90,1,0,1,23/07/2020 ,2,1,23/12/2019 ,nghi phep,co gia dinh,1,170,60,khong bi benh,khong,khong,bus
801,FSI_802,3,3,1,0,5,80,4,3,1,13/05/2020 ,3,1,20/05/2020 ,part time,co gia dinh,3,165,60,khong bi benh,co,co,xe may
802,FSI_803,3,3,2,4,1,70,1,1,1,27/10/2019 ,4,3,05/04/2020 ,full time,chua co gia dinh,1,165,60,khong bi benh,co,khong,xe may
803,FSI_804,0,0,2,4,2,100,5,1,1,19/11/2019 ,0,1,05/04/2020 ,nghi phep,co gia dinh,1,150,50,dang bi benh,co,khong,bus
