,ID,di_muon,di_ve_som,vang_co_phep,vang_khong_phep,OT,muc_tieu_dat_duoc,du_an,chat_luong_du_an,thoi_han_hop_dong,ngay_danh_gia_cuoi,so_nam_o_cong_ty,so_nam_trong_vi_tri_hien_tai,ngay_tang_luong_cuoi,tinh_trang_lam_viec,tinh_trang_hon_nhan,so_con,chieu_cao,can_nang,tinh_trang_suc_khoe,Hut_thuoc,Uong_ruou_bia,Phuong_tien_di_chuyen
2562,FSI_2563,3,5,4,4,0,80,2,4,1,11/07/2020 ,5,1,25/01/2020 ,nghi phep,co gia dinh,3,170,40,dang bi benh,khong,khong,oto
2563,FSI_2564,5,0,0,4,3,70,0,0,1,09/02/2020 ,2,4,18/06/2020 ,full time,co gia dinh,1,175,60,khong bi benh,khong,khong,bus
2564,FSI_2565,2,0,5,0,2,70,5,3,1,15/03/2020 ,0,3,25/07/2020 ,full time,co gia dinh,1,170,40,dang bi benh,khong,khong,xe may
2565,FSI_2566,1,2,5,4,2,100,1,2,1,20/11/2019 ,3,5,11/02/2020 ,full time,chua co gia dinh,3,175,70,khong bi benh,khong,co,oto
2566,FSI_2567,5,0,1,3,0,90,3,1,1,24/09/2019 ,2,0,29/10/2019 ,full time,chua co gia dinh,1,170,40,dang bi benh,khong,co,xe may
2567,FSI_2568,2,1,0,0,2,70,2,0,2,11/12/2019 ,0,0,11/08/2020 ,nghi phep,co gia dinh,1,160,50,khong bi benh,khong,khong,bus
2568,FSI_2569,1,4,0,2,5,100,2,3,2,19/09/2019 ,1,5,01/06/2020 ,nghi phep,co gia dinh,2,165,40,khong bi benh,co,co,oto
2569,FSI_2570,3,4,2,3,3,80,2,2,1,24/04/2020 ,3,2,22/12/2019 ,full time,chua co gia dinh,2,165,60,khong bi benh,co,co,xe may
2570,FSI_2571,0,0,0,4,3,70,1,2,3,04/02/2020 ,1,4,04/08/2020 ,full time,co gia dinh,0,175,60,khong bi benh,khong,co,xe may
2571,FSI_2572,0,5,5,2,0,80,2,5,1,21/08/2020 ,5,1,22/10/2019 ,part time,co gia dinh,0,165,40,khong bi benh,khong,khong,xe may
2572,FSI_2573,4,3,4,5,2,70,2,1,1,14/12/2019 ,5,4,19/06/2020 ,nghi phep,chua co gia dinh,2,175,50,dang bi benh,khong,co,bus
2573,FSI_2574,2,5,1,5,1,70,0,1,1,26/05/2020 ,4,0,30/05/2020 ,part time,co gia dinh,0,175,50,dang bi benh,khong,co,xe may
2574,FSI_2575,5,2,0,2,4,80,1,4,1,13/12/2019 ,3,5,14/06/2020 ,full time,co gia dinh,1,165,50,khong bi benh,khong,co,bus
2575,FSI_2576,0,0,2,0,2,70,0,2,2,23/04/2020 ,2,0,31/12/2019 ,part time,chua co gia dinh,2,175,60,khong bi benh,co,khong,bus
2576,FSI_2577,0,5,4,4,1,100,4,3,1,08/10/2019 ,2,0,17/08/2020 ,part time,chua co gia dinh,0,160,40,dang bi benh,khong,khong,bus
2577,FSI_2578,4,0,2,0,4,100,3,3,1,25/07/2020 ,0,2,15/01/2020 ,part time,chua co gia dinh,2,150,60,dang bi benh,co,khong,oto
2578,FSI_2579,1,1,1,0,2,90,4,2,2,12/11/2019 ,4,1,17/04/2020 ,part time,chua co gia dinh,1,150,50,dang bi benh,khong,co,xe may
2579,FSI_2580,1,1,1,1,4,70,1,2,2,20/11/2019 ,1,1,11/04/2020 ,part time,co gia dinh,2,150,60,khong bi benh,khong,co,xe may
2580,FSI_2581,0,0,4,2,4,90,1,2,1,18/11/2019 ,2,5,30/08/2020 ,part time,chua co gia dinh,0,150,60,khong bi benh,co,khong,xe may
2581,FSI_2582,0,0,0,0,5,100,1,5,2,29/10/2019 ,2,1,18/05/2020 ,nghi phep,chua co gia dinh,1,150,70,dang bi benh,co,co,xe may
2582,FSI_2583,3,0,0,4,2,90,3,5,1,16/03/2020 ,0,2,18/09/2019 ,full time,co gia dinh,2,160,60,khong bi benh,khong,co,bus
2583,FSI_2584,2,0,0,5,1,90,5,2,1,15/12/2019 ,1,1,04/01/2020 ,full time,co gia dinh,0,150,50,dang bi benh,co,co,xe may
2584,FSI_2585,0,2,0,4,1,90,5,1,2,08/11/2019 ,3,3,27/02/2020 ,nghi phep,chua co gia dinh,0,165,50,dang bi benh,khong,khong,oto
2585,FSI_2586,5,4,2,2,0,100,5,0,3,16/10/2019 ,2,2,16/01/2020 ,nghi phep,chua co gia dinh,0,150,70,dang bi benh,khong,co,oto
2586,FSI_2587,2,1,0,2,1,70,2,4,2,20/01/2020 ,5,4,22/05/2020 ,part time,chua co gia dinh,2,175,40,dang bi benh,co,co,bus
2587,FSI_2588,4,1,3,2,2,100,4,5,1,12/08/2020 ,1,1,17/10/2019 ,part time,chua co gia dinh,0,160,50,dang bi benh,khong,co,xe may
2588,FSI_2589,1,2,2,0,2,90,3,2,1,23/12/2019 ,0,0,16/09/2019 ,part time,co gia dinh,2,150,40,khong bi benh,khong,co,xe may
2589,FSI_2590,0,1,5,2,5,90,0,2,3,28/07/2020 ,1,1,13/03/2020 ,full time,co gia dinh,1,150,70,khong bi benh,co,khong,xe may
2590,FSI_2591,1,2,0,0,2,70,2,2,1,25/04/2020 ,0,1,16/03/2020 ,part time,co gia dinh,1,150,40,khong bi benh,khong,co,oto
2591,FSI_2592,0,1,3,1,1,90,0,0,1,25/09/2019 ,0,1,09/12/2019 ,part time,chua co gia dinh,3,170,50,khong bi benh,co,khong,oto
2592,FSI_2593,5,5,5,0,1,80,4,0,1,01/10/2019 ,3,0,30/09/2019 ,full time,chua co gia dinh,2,170,70,dang bi benh,khong,co,xe may
2593,FSI_2594,1,0,4,4,0,80,1,5,1,02/08/2020 ,4,4,09/03/2020 ,nghi phep,co gia dinh,1,165,70,khong bi benh,khong,co,xe may
2594,FSI_2595,0,1,0,5,0,80,0,1,2,01/06/2020 ,3,0,25/07/2020 ,part time,co gia dinh,2,160,70,dang bi benh,khong,co,xe may
2595,FSI_2596,0,2,0,4,1,100,3,2,2,01/04/2020 ,0,0,28/07/2020 ,part time,chua co gia dinh,0,165,70,khong bi benh,khong,co,xe may
2596,FSI_2597,0,4,1,1,0,70,0,3,1,01/11/2019 ,0,2,26/06/2020 ,nghi phep,chua co gia dinh,3,165,50,dang bi benh,khong,co,xe may
2597,FSI_2598,4,2,3,0,0,90,5,3,3,13/10/2019 ,2,4,02/10/2019 ,full time,co gia dinh,2,170,60,khong bi benh,khong,khong,xe may
2598,FSI_2599,2,4,2,5,1,100,5,5,2,22/02/2020 ,0,2,25/04/2020 ,full time,co gia dinh,1,180,70,khong bi benh,co,co,xe may
2599,FSI_2600,3,2,3,1,1,100,0,2,3,22/12/2019 ,1,1,14/04/2020 ,nghi phep,chua co gia dinh,2,165,50,khong bi benh,khong,co,xe may
2600,FSI_2601,0,1,0,0,0,100,2,0,1,20/05/2020 ,1,0,31/10/2019 ,full time,co gia dinh,1,150,50,dang bi benh,khong,co,xe may
2601,FSI_2602,3,2,5,0,3,70,2,5,1,07/03/2020 ,5,0,25/07/2020 ,nghi phep,co gia dinh,1,165,60,dang bi benh,co,co,xe may
2602,FSI_2603,5,1,0,4,2,90,0,0,1,24/07/2020 ,1,5,18/11/2019 ,nghi phep,chua co gia dinh,2,170,60,khong bi benh,co,co,bus
2603,FSI_2604,0,0,1,2,2,90,2,2,3,10/11/2019 ,5,1,10/07/2020 ,full time,co gia dinh,2,170,70,khong bi benh,khong,co,xe may
2604,FSI_2605,3,4,1,3,5,70,4,1,1,11/09/2019 ,4,2,14/12/2019 ,part time,co gia dinh,0,150,70,dang bi benh,co,co,xe may
2605,FSI_2606,1,1,3,0,2,80,2,2,1,09/11/2019 ,5,5,29/10/2019 ,full time,chua co gia dinh,1,150,70,khong bi benh,co,khong,bus
2606,FSI_2607,0,3,5,1,3,90,4,0,3,31/08/2020 ,2,2,09/01/2020 ,part time,co gia dinh,2,170,40,khong bi benh,khong,co,oto
2607,FSI_2608,2,2,0,0,1,70,0,0,1,21/02/2020 ,4,3,24/03/2020 ,full time,chua co gia dinh,2,150,70,dang bi benh,khong,khong,bus
2608,FSI_2609,0,0,1,2,3,90,1,1,1,16/06/2020 ,1,1,07/03/2020 ,full time,chua co gia dinh,1,150,40,dang bi benh,khong,khong,oto
2609,FSI_2610,0,0,4,0,0,80,1,5,1,18/01/2020 ,1,5,04/11/2019 ,full time,chua co gia dinh,0,175,60,dang bi benh,khong,khong,xe may
2610,FSI_2611,5,1,4,0,3,70,3,5,1,26/03/2020 ,1,0,16/07/2020 ,nghi phep,co gia dinh,2,175,70,dang bi benh,khong,khong,xe may
2611,FSI_2612,4,3,4,5,5,80,0,1,3,03/12/2019 ,3,0,20/02/2020 ,part time,co gia dinh,0,170,70,khong bi benh,co,khong,xe may
2612,FSI_2613,1,4,1,1,0,70,0,0,2,22/12/2019 ,5,2,13/01/2020 ,part time,co gia dinh,0,180,70,khong bi benh,khong,co,xe may
2613,FSI_2614,0,4,1,5,5,100,1,3,1,16/08/2020 ,1,1,10/05/2020 ,nghi phep,chua co gia dinh,1,170,70,dang bi benh,co,khong,xe may
2614,FSI_2615,2,1,0,1,4,90,2,5,3,06/12/2019 ,0,0,22/08/2020 ,nghi phep,co gia dinh,0,170,50,dang bi benh,khong,co,oto
2615,FSI_2616,5,2,1,1,2,100,5,2,2,16/06/2020 ,3,1,30/08/2020 ,nghi phep,chua co gia dinh,2,165,40,khong bi benh,khong,co,xe may
2616,FSI_2617,2,1,5,5,2,100,2,0,2,17/01/2020 ,4,0,01/04/2020 ,nghi phep,co gia dinh,0,180,60,dang bi benh,khong,khong,xe may
2617,FSI_2618,1,0,5,5,0,100,0,1,2,02/01/2020 ,0,0,28/04/2020 ,part time,chua co gia dinh,0,170,60,khong bi benh,khong,khong,bus
2618,FSI_2619,0,0,1,0,0,90,4,3,3,15/02/2020 ,4,4,25/11/2019 ,nghi phep,chua co gia dinh,1,180,50,dang bi benh,khong,co,oto
2619,FSI_2620,0,1,1,1,1,100,0,4,1,29/09/2019 ,5,5,13/08/2020 ,nghi phep,co gia dinh,2,170,60,khong bi benh,khong,co,xe may
2620,FSI_2621,3,1,0,1,3,100,3,0,3,20/01/2020 ,3,2,23/08/2020 ,full time,chua co gia dinh,1,165,70,khong bi benh,khong,co,xe may
2621,FSI_2622,1,1,0,1,1,100,5,4,1,25/01/2020 ,1,3,12/09/2019 ,full time,chua co gia dinh,2,175,50,khong bi benh,co,khong,xe may
2622,FSI_2623,1,1,1,3,0,70,0,2,1,18/06/2020 ,4,3,20/01/2020 ,part time,co gia dinh,3,160,60,khong bi benh,co,co,xe may
2623,FSI_2624,3,5,1,1,0,100,2,1,1,01/02/2020 ,3,1,28/07/2020 ,full time,co gia dinh,2,160,70,khong bi benh,co,khong,bus
2624,FSI_2625,3,5,1,0,4,100,5,3,1,02/07/2020 ,1,3,21/04/2020 ,nghi phep,chua co gia dinh,2,175,40,khong bi benh,co,khong,xe may
2625,FSI_2626,5,0,0,0,1,80,5,0,2,01/04/2020 ,3,0,25/12/2019 ,full time,chua co gia dinh,2,165,60,khong bi benh,co,co,xe may
2626,FSI_2627,3,3,0,2,0,90,2,2,1,05/03/2020 ,1,0,13/03/2020 ,part time,chua co gia dinh,3,160,40,khong bi benh,khong,khong,xe may
2627,FSI_2628,0,5,2,2,2,100,3,0,3,11/07/2020 ,2,1,10/02/2020 ,full time,co gia dinh,0,180,60,khong bi benh,co,co,bus
2628,FSI_2629,4,5,4,3,0,80,0,0,1,05/12/2019 ,1,2,06/10/2019 ,part time,co gia dinh,2,160,40,dang bi benh,co,khong,xe may
2629,FSI_2630,2,0,0,4,2,100,4,0,1,04/11/2019 ,5,5,16/06/2020 ,nghi phep,chua co gia dinh,3,150,50,khong bi benh,khong,co,bus
2630,FSI_2631,2,0,2,2,5,100,0,4,2,26/02/2020 ,1,5,21/01/2020 ,nghi phep,co gia dinh,1,165,60,khong bi benh,khong,khong,xe may
2631,FSI_2632,4,2,2,0,1,70,3,1,2,18/10/2019 ,4,0,22/11/2019 ,full time,co gia dinh,1,180,40,khong bi benh,co,co,oto
2632,FSI_2633,0,3,5,4,3,90,3,1,1,29/07/2020 ,5,2,02/04/2020 ,full time,co gia dinh,0,170,40,dang bi benh,co,khong,xe may
2633,FSI_2634,1,2,0,2,3,100,2,3,1,17/05/2020 ,4,3,16/09/2019 ,full time,chua co gia dinh,2,165,70,khong bi benh,co,khong,bus
2634,FSI_2635,3,5,0,0,0,100,2,2,3,14/04/2020 ,1,4,29/12/2019 ,nghi phep,chua co gia dinh,2,180,70,dang bi benh,co,khong,bus
2635,FSI_2636,5,0,2,1,1,80,1,0,1,13/10/2019 ,1,1,03/06/2020 ,nghi phep,chua co gia dinh,0,150,60,khong bi benh,co,khong,xe may
2636,FSI_2637,0,0,4,4,5,90,1,0,1,26/04/2020 ,0,1,02/02/2020 ,nghi phep,co gia dinh,1,150,70,khong bi benh,co,khong,xe may
2637,FSI_2638,2,2,4,4,0,70,0,2,1,25/03/2020 ,5,3,05/12/2019 ,full time,co gia dinh,0,175,40,dang bi benh,co,co,oto
2638,FSI_2639,0,2,2,5,1,100,1,1,1,22/05/2020 ,0,5,21/06/2020 ,part time,co gia dinh,3,165,70,dang bi benh,khong,co,oto
2639,FSI_2640,1,3,1,0,1,90,4,2,1,11/02/2020 ,3,1,10/01/2020 ,part time,co gia dinh,1,165,60,dang bi benh,khong,co,bus
2640,FSI_2641,0,0,2,0,2,90,2,3,1,29/07/2020 ,1,0,11/02/2020 ,nghi phep,chua co gia dinh,0,160,70,khong bi benh,co,khong,bus
2641,FSI_2642,0,2,1,2,0,70,2,4,2,20/11/2019 ,1,4,21/10/2019 ,full time,co gia dinh,2,170,70,dang bi benh,khong,co,bus
2642,FSI_2643,4,0,5,2,1,100,2,3,2,19/04/2020 ,2,5,18/11/2019 ,part time,co gia dinh,0,180,60,khong bi benh,co,khong,bus
2643,FSI_2644,0,1,1,4,0,90,4,2,3,01/01/2020 ,1,5,24/02/2020 ,full time,chua co gia dinh,1,180,70,dang bi benh,co,co,xe may
2644,FSI_2645,5,0,4,5,1,90,0,5,3,18/10/2019 ,0,0,03/12/2019 ,full time,co gia dinh,1,170,70,dang bi benh,co,khong,oto
2645,FSI_2646,4,0,0,0,2,80,0,5,2,13/05/2020 ,4,1,08/06/2020 ,full time,co gia dinh,3,175,70,khong bi benh,co,khong,oto
2646,FSI_2647,1,0,2,0,3,80,0,4,1,13/06/2020 ,3,4,22/04/2020 ,nghi phep,chua co gia dinh,2,160,70,khong bi benh,khong,co,oto
2647,FSI_2648,4,0,2,0,1,90,5,0,1,24/12/2019 ,2,0,21/04/2020 ,part time,co gia dinh,0,180,40,dang bi benh,co,khong,oto
2648,FSI_2649,5,2,0,4,1,100,0,1,2,15/12/2019 ,2,0,02/11/2019 ,part time,chua co gia dinh,2,170,70,khong bi benh,co,khong,oto
2649,FSI_2650,2,3,3,0,3,70,1,0,1,05/11/2019 ,1,2,04/09/2020 ,full time,co gia dinh,2,160,60,khong bi benh,khong,khong,bus
2650,FSI_2651,0,3,4,2,0,70,0,1,1,21/05/2020 ,4,2,23/06/2020 ,part time,chua co gia dinh,1,180,40,khong bi benh,khong,khong,bus
2651,FSI_2652,3,2,3,0,2,90,2,2,1,29/05/2020 ,5,1,19/05/2020 ,full time,co gia dinh,2,175,40,khong bi benh,khong,khong,oto
2652,FSI_2653,1,2,5,2,5,90,3,0,3,12/03/2020 ,0,5,04/06/2020 ,part time,chua co gia dinh,0,170,40,khong bi benh,khong,co,xe may
2653,FSI_2654,4,2,4,3,0,90,0,3,2,16/10/2019 ,0,0,19/07/2020 ,nghi phep,chua co gia dinh,0,150,60,dang bi benh,co,khong,xe may
2654,FSI_2655,3,1,2,2,0,70,1,4,3,02/09/2020 ,1,0,30/08/2020 ,full time,chua co gia dinh,0,175,70,khong bi benh,khong,khong,xe may
2655,FSI_2656,2,2,5,2,5,70,0,0,1,18/03/2020 ,0,5,12/10/2019 ,nghi phep,co gia dinh,0,170,50,dang bi benh,khong,co,bus
2656,FSI_2657,2,2,3,2,1,100,0,1,1,23/12/2019 ,0,0,03/08/2020 ,part time,chua co gia dinh,1,165,60,dang bi benh,co,khong,xe may
2657,FSI_2658,2,2,4,5,0,70,5,3,1,26/03/2020 ,0,2,19/01/2020 ,part time,chua co gia dinh,0,150,60,dang bi benh,co,co,bus
2658,FSI_2659,3,0,0,0,0,90,4,5,1,22/08/2020 ,3,5,11/08/2020 ,nghi phep,co gia dinh,3,180,40,dang bi benh,khong,khong,bus
2659,FSI_2660,0,0,0,0,3,90,0,2,1,13/12/2019 ,2,5,02/03/2020 ,nghi phep,chua co gia dinh,0,160,70,khong bi benh,co,khong,xe may
2660,FSI_2661,4,0,3,5,0,100,2,0,1,08/07/2020 ,5,1,06/01/2020 ,part time,chua co gia dinh,3,165,60,khong bi benh,khong,co,bus
2661,FSI_2662,1,3,1,0,0,80,2,1,2,26/08/2020 ,0,1,19/03/2020 ,nghi phep,chua co gia dinh,2,160,40,dang bi benh,khong,khong,oto
2662,FSI_2663,0,1,3,4,2,100,0,3,2,21/11/2019 ,2,4,03/04/2020 ,part time,co gia dinh,1,160,60,dang bi benh,khong,co,bus
2663,FSI_2664,0,0,5,1,0,90,3,5,1,24/06/2020 ,5,0,25/09/2019 ,part time,co gia dinh,3,160,40,khong bi benh,co,khong,xe may
2664,FSI_2665,2,5,0,0,0,70,0,5,2,01/06/2020 ,0,3,20/11/2019 ,full time,chua co gia dinh,2,160,60,dang bi benh,khong,co,xe may
2665,FSI_2666,1,5,0,4,1,90,0,4,1,18/07/2020 ,5,5,13/08/2020 ,part time,chua co gia dinh,1,175,50,khong bi benh,khong,khong,oto
2666,FSI_2667,5,4,0,2,0,90,0,4,1,05/08/2020 ,4,0,08/11/2019 ,part time,chua co gia dinh,1,180,40,dang bi benh,co,khong,xe may
2667,FSI_2668,2,0,0,4,5,100,0,1,1,02/06/2020 ,0,0,31/10/2019 ,full time,chua co gia dinh,3,160,40,dang bi benh,khong,khong,xe may
2668,FSI_2669,0,0,5,0,0,100,3,2,2,23/07/2020 ,0,1,13/04/2020 ,full time,chua co gia dinh,1,175,70,khong bi benh,khong,co,oto
2669,FSI_2670,1,4,0,2,1,90,2,0,2,05/07/2020 ,3,1,30/05/2020 ,full time,chua co gia dinh,1,175,40,dang bi benh,co,khong,oto
2670,FSI_2671,0,5,4,1,3,90,2,0,2,18/05/2020 ,0,3,25/02/2020 ,nghi phep,co gia dinh,1,170,70,khong bi benh,co,khong,xe may
2671,FSI_2672,1,4,0,0,1,100,0,0,1,01/08/2020 ,2,4,15/04/2020 ,part time,chua co gia dinh,1,165,40,khong bi benh,khong,khong,oto
2672,FSI_2673,3,4,2,1,0,80,0,2,1,08/04/2020 ,5,1,01/10/2019 ,full time,chua co gia dinh,0,170,70,khong bi benh,khong,khong,xe may
2673,FSI_2674,3,0,0,1,2,70,4,4,1,09/07/2020 ,4,3,09/03/2020 ,nghi phep,co gia dinh,1,180,70,dang bi benh,co,khong,oto
2674,FSI_2675,0,0,0,5,0,70,5,0,1,21/03/2020 ,2,0,04/05/2020 ,part time,co gia dinh,3,175,70,dang bi benh,co,khong,xe may
2675,FSI_2676,5,3,1,0,1,90,0,2,2,10/06/2020 ,3,2,31/03/2020 ,full time,co gia dinh,3,170,60,khong bi benh,khong,co,oto
2676,FSI_2677,1,0,4,0,3,80,0,0,1,22/12/2019 ,5,1,13/08/2020 ,part time,chua co gia dinh,0,150,50,khong bi benh,khong,khong,xe may
2677,FSI_2678,4,0,0,5,1,100,5,0,1,20/07/2020 ,2,0,16/06/2020 ,nghi phep,chua co gia dinh,1,175,40,dang bi benh,khong,khong,xe may
2678,FSI_2679,4,2,2,0,0,90,1,0,1,18/07/2020 ,0,0,26/09/2019 ,full time,co gia dinh,2,160,50,khong bi benh,khong,khong,oto
2679,FSI_2680,0,0,0,0,0,90,2,1,2,03/08/2020 ,3,3,06/05/2020 ,nghi phep,chua co gia dinh,2,175,40,dang bi benh,co,khong,oto
2680,FSI_2681,0,4,0,1,0,100,1,0,1,05/01/2020 ,2,0,15/10/2019 ,full time,co gia dinh,1,150,40,khong bi benh,co,co,xe may
2681,FSI_2682,2,5,2,2,1,80,1,2,3,30/10/2019 ,2,4,10/07/2020 ,full time,chua co gia dinh,3,160,50,dang bi benh,khong,khong,xe may
2682,FSI_2683,3,3,3,0,5,100,0,0,3,14/06/2020 ,2,5,21/08/2020 ,full time,co gia dinh,2,180,50,dang bi benh,khong,co,xe may
2683,FSI_2684,3,2,2,0,2,80,0,5,1,21/04/2020 ,0,0,04/09/2020 ,full time,chua co gia dinh,1,150,70,khong bi benh,co,khong,xe may
2684,FSI_2685,2,2,0,1,0,90,5,2,2,15/08/2020 ,2,3,27/02/2020 ,nghi phep,co gia dinh,2,165,40,dang bi benh,co,khong,bus
2685,FSI_2686,3,2,0,4,0,80,2,0,1,28/06/2020 ,1,1,10/11/2019 ,full time,co gia dinh,2,175,60,dang bi benh,co,khong,oto
2686,FSI_2687,5,0,0,3,5,70,1,0,1,11/09/2019 ,4,3,04/12/2019 ,nghi phep,co gia dinh,0,165,60,dang bi benh,co,khong,xe may
2687,FSI_2688,0,2,0,1,1,100,0,0,2,09/01/2020 ,2,5,28/08/2020 ,part time,co gia dinh,2,175,70,dang bi benh,khong,khong,xe may
2688,FSI_2689,0,3,2,1,1,100,2,2,3,04/09/2020 ,0,1,15/12/2019 ,nghi phep,chua co gia dinh,1,165,60,khong bi benh,co,khong,oto
2689,FSI_2690,2,4,0,1,0,90,1,4,1,04/07/2020 ,0,4,08/12/2019 ,nghi phep,co gia dinh,2,150,60,khong bi benh,khong,co,xe may
2690,FSI_2691,0,0,1,3,5,80,0,0,3,05/08/2020 ,1,0,17/04/2020 ,part time,chua co gia dinh,0,150,60,khong bi benh,khong,co,xe may
2691,FSI_2692,1,2,4,4,1,80,0,3,1,02/07/2020 ,5,1,07/05/2020 ,nghi phep,chua co gia dinh,1,160,50,dang bi benh,khong,co,xe may
2692,FSI_2693,4,0,1,2,3,70,0,0,2,10/12/2019 ,5,0,19/09/2019 ,part time,co gia dinh,1,160,60,dang bi benh,khong,co,bus
2693,FSI_2694,2,3,1,5,2,90,1,2,1,03/12/2019 ,0,0,20/07/2020 ,full time,co gia dinh,2,165,60,khong bi benh,khong,khong,xe may
2694,FSI_2695,0,4,2,0,4,100,1,2,2,10/01/2020 ,0,5,14/02/2020 ,full time,co gia dinh,2,170,40,khong bi benh,co,khong,oto
2695,FSI_2696,3,3,1,0,0,80,0,0,3,17/11/2019 ,1,2,12/07/2020 ,nghi phep,chua co gia dinh,2,160,40,khong bi benh,co,co,oto
2696,FSI_2697,1,0,0,3,3,80,0,0,1,02/05/2020 ,2,0,16/05/2020 ,part time,co gia dinh,1,150,60,dang bi benh,khong,khong,xe may
2697,FSI_2698,3,0,0,0,0,90,0,0,1,27/07/2020 ,4,2,05/08/2020 ,part time,chua co gia dinh,2,165,60,khong bi benh,co,co,bus
2698,FSI_2699,5,0,0,0,0,70,5,2,2,09/09/2019 ,1,2,07/03/2020 ,full time,co gia dinh,1,180,40,khong bi benh,co,co,oto
2699,FSI_2700,0,1,2,1,2,90,2,2,1,18/07/2020 ,2,0,14/07/2020 ,part time,co gia dinh,3,175,70,dang bi benh,co,khong,oto
2700,FSI_2701,5,0,0,2,0,70,0,0,3,04/02/2020 ,0,0,01/09/2020 ,part time,co gia dinh,0,175,40,dang bi benh,co,co,oto
2701,FSI_2702,0,0,0,0,4,90,2,1,1,15/08/2020 ,1,3,27/12/2019 ,part time,chua co gia dinh,1,180,60,dang bi benh,co,co,xe may
2702,FSI_2703,0,5,2,2,0,90,5,4,2,26/03/2020 ,5,0,04/01/2020 ,nghi phep,chua co gia dinh,1,165,60,khong bi benh,khong,co,bus
2703,FSI_2704,0,3,0,0,4,100,3,2,1,04/10/2019 ,0,3,19/10/2019 ,nghi phep,co gia dinh,3,150,40,khong bi benh,co,co,oto
2704,FSI_2705,1,4,5,0,1,100,4,3,2,01/02/2020 ,4,0,10/03/2020 ,full time,chua co gia dinh,0,170,70,khong bi benh,khong,khong,oto
2705,FSI_2706,3,1,5,5,1,90,1,0,1,29/03/2020 ,3,0,02/12/2019 ,part time,co gia dinh,1,170,60,khong bi benh,khong,khong,bus
2706,FSI_2707,2,4,5,1,4,100,3,0,1,01/07/2020 ,1,1,16/01/2020 ,part time,co gia dinh,0,180,60,dang bi benh,co,co,bus
2707,FSI_2708,2,0,0,0,0,90,2,0,2,13/05/2020 ,0,1,19/11/2019 ,full time,chua co gia dinh,2,150,60,khong bi benh,co,co,xe may
2708,FSI_2709,5,3,1,0,0,80,5,2,3,13/12/2019 ,0,5,13/06/2020 ,full time,co gia dinh,1,165,40,dang bi benh,khong,khong,bus
2709,FSI_2710,0,0,0,0,0,70,1,0,1,03/05/2020 ,5,1,11/09/2019 ,nghi phep,chua co gia dinh,1,180,60,khong bi benh,co,co,xe may
2710,FSI_2711,1,1,0,5,0,80,5,3,1,22/05/2020 ,0,5,08/09/2019 ,nghi phep,co gia dinh,1,165,70,khong bi benh,khong,khong,xe may
2711,FSI_2712,1,5,1,0,0,100,5,2,2,28/02/2020 ,0,5,20/05/2020 ,full time,co gia dinh,0,170,70,khong bi benh,co,co,xe may
2712,FSI_2713,1,2,1,2,3,70,0,5,1,27/11/2019 ,5,1,13/08/2020 ,full time,chua co gia dinh,2,175,60,khong bi benh,co,khong,oto
2713,FSI_2714,0,0,0,1,0,100,4,0,3,14/02/2020 ,4,0,03/07/2020 ,part time,chua co gia dinh,2,165,70,dang bi benh,co,khong,oto
2714,FSI_2715,1,4,4,2,3,90,0,2,1,25/11/2019 ,1,0,19/05/2020 ,part time,co gia dinh,0,160,40,khong bi benh,khong,co,oto
2715,FSI_2716,0,0,2,0,1,80,5,4,1,02/12/2019 ,4,1,13/04/2020 ,part time,co gia dinh,1,170,40,dang bi benh,co,khong,oto
2716,FSI_2717,4,0,0,1,0,80,1,5,1,30/08/2020 ,0,4,29/11/2019 ,full time,chua co gia dinh,2,150,40,khong bi benh,co,khong,xe may
2717,FSI_2718,0,0,4,4,4,70,2,2,2,05/08/2020 ,4,2,14/07/2020 ,part time,chua co gia dinh,2,150,40,khong bi benh,co,khong,xe may
2718,FSI_2719,3,2,0,0,2,90,0,2,1,08/05/2020 ,2,3,19/07/2020 ,full time,chua co gia dinh,0,170,40,dang bi benh,co,co,oto
2719,FSI_2720,0,0,0,1,0,80,2,0,2,28/04/2020 ,4,0,04/08/2020 ,part time,chua co gia dinh,1,175,70,dang bi benh,co,khong,xe may
2720,FSI_2721,0,5,4,0,5,70,0,1,1,10/10/2019 ,5,0,01/03/2020 ,nghi phep,co gia dinh,0,160,50,khong bi benh,co,co,xe may
2721,FSI_2722,0,0,1,2,2,80,4,0,1,15/03/2020 ,1,1,17/01/2020 ,full time,chua co gia dinh,1,160,40,khong bi benh,khong,khong,xe may
2722,FSI_2723,0,2,4,0,2,100,2,0,1,09/06/2020 ,0,0,27/02/2020 ,nghi phep,chua co gia dinh,2,180,40,dang bi benh,khong,khong,xe may
2723,FSI_2724,0,1,1,0,1,80,3,4,1,27/01/2020 ,2,2,03/06/2020 ,part time,co gia dinh,2,175,70,khong bi benh,co,khong,xe may
2724,FSI_2725,5,1,2,2,1,90,0,1,1,30/03/2020 ,5,3,28/06/2020 ,nghi phep,co gia dinh,0,150,50,dang bi benh,co,khong,xe may
2725,FSI_2726,1,3,0,3,0,100,2,2,1,23/06/2020 ,4,3,24/03/2020 ,nghi phep,chua co gia dinh,1,165,60,khong bi benh,co,co,xe may
